title,description,link,content
Bom Dia Cidade - Ribeirão e Franca,Transmissão encerrada.,https://g1.globo.com/sp/ribeirao-preto-franca/ao-vivo/bom-dia-cidade-ribeirao-preto.ghtml,
Edição de 05/12/2024,"Telejornal focado em política e economia, entrevistas e análises de comentaristas nacionais e internacionais. O formato próximo ao de uma revista garante o tom informal.",https://g1.globo.com/bom-dia-brasil/video/edicao-de-05122024-13159626.ghtml,
"VÍDEOS: Bom Dia SP de quinta-feira, 5 de dezembro de 2024",Assista aos vídeos do telejornal com as notícias de São Paulo.,https://g1.globo.com/sp/sao-paulo/videos-bom-dia-sp/playlist/videos-bom-dia-sp-de-quinta-feira-5-de-dezembro-de-2024.ghtml,
'Inexplicável' estreia nos cinemas da Paraíba,"Outros filmes também entram em cartaz em João Pessoa, Campina Grande, Patos, Remígio e Guarabira.",https://g1.globo.com/pb/paraiba/noticia/2024/12/05/inexplicavel-estreia-nos-cinemas-da-paraiba.ghtml,
"Com R$ 1 bilhão em investimentos, FIEG cresce e impulsiona a indústria goiana","FIEG, SESI e SENAI antecipam o futuro e promovem investimentos em educação, desenvolvimento e cidadania em todo o Estado",https://g1.globo.com/go/goias/especial-publicitario/sesi-senai/noticia/2024/12/05/com-1-bilhao-em-investimentos-fieg-cresce-e-impulsiona-a-industria-goiana.ghtml,
Polícia prende 7 suspeitos em operação no Morro do Quitungo; corpo de PM que estava em carro desgovernado é velado,Policiais dos batalhões de Olaria e de Irajá estão na comunidade visando combater disputas entre facções rivais; morte de policia é investigada pela Delegacia de Homicídios.,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/12/05/policia-faz-operacao-no-morro-do-quitungo.ghtml,
Índice de pobreza é o mais baixo da série histórica do IBGE,"Em 2023, 27,4% dos brasileiros se encontravam abaixo da linha de pobreza e 4,4% em situação de extrema pobreza",https://g1.globo.com/jornal-hoje/video/indice-de-pobreza-e-o-mais-baixo-da-serie-historica-do-ibge-13157180.ghtml,
"Casal morre e crianças ficam feridas após colisão entre carro e caminhão em Carazinho, diz PRF","De acordo com equipe que atendeu a ocorrência, o motorista, de 34 anos, e a esposa dele, de 31 anos, morreram no local. Filhos do casal foram levados para atendimento médico.",https://g1.globo.com/rs/rio-grande-do-sul/noticia/2024/12/04/casal-morre-e-criancas-ficam-feridas-apos-colisao-entre-carro-e-caminhao-em-carazinho-diz-prf.ghtml, 📲 Acesse o canal do g1 RS no WhatsApp
"Ônibus escolar se envolve em acidente em Paragominas, no Pará",Estudantes tiveram escoriações pelo corpo.,https://g1.globo.com/pa/para/noticia/2024/12/04/onibus-escola-se-envolve-em-acidente-em-paragominas-no-para.ghtml, 📲 Acesse o canal do g1 Pará no WhatsApp
"Republicanos mantêm maioria na Câmara dos EUA, mas com resultado apertado: 220 contra 215","Após o Partido Democrata conquistar última cadeira da Califórnia nesta quarta-feira, de acordo com apuração da Edison Research, a Câmara dos Representantes chegou aos 220 republicanos e 215 democratas.",https://g1.globo.com/mundo/eleicoes-nos-eua/2024/noticia/2024/12/04/republicanos-mantem-maioria-na-camara-dos-estados-unidos-mas-com-resultado-apertado.ghtml,
"Adolescente é sequestrada e estuprada depois de sair da escola em Nova Mamoré, RO","Menina voltava da escola quando foi abordada por dois homens encapuzados em um carro. Além da violência sexual, a vítima relatou que os homens roubaram o seu celular.",https://g1.globo.com/ro/rondonia/noticia/2024/12/04/adolescente-e-sequestrada-e-estuprada-depois-de-sair-da-escola-em-nova-mamore-ro.ghtml, 📲 Siga o canal do g1 RO no WhatsApp.
Urgência para votar projetos de lei de corte de gastos está na pauta da Câmara dos Deputados,Clima no Congresso não está muito favorável para votar as medidas nesse momento.,https://g1.globo.com/jornal-hoje/video/urgencia-para-votar-projetos-de-lei-de-corte-de-gastos-esta-na-pauta-da-camara-dos-deputados-13157096.ghtml,
"'Atrapalha zero', diz diretor da PF sobre críticas de Lira a indiciamento de deputados",Presidente da Câmara disse ver com preocupação ações da PF contra parlamentares. Marcel Van Hattem e Cabo Gilberto Silva foram indiciados por críticas a delegado que investiga casos ligados a Bolsonaro.,https://g1.globo.com/politica/noticia/2024/12/04/atrapalha-zero-diz-diretor-da-pf-sobre-criticas-de-lira-a-indiciamento-de-deputados.ghtml, 🔎Marcel Van Hattem (Novo-RS) e Cabo Gilberto Silva (PL-PB) foram indiciados pela PF por críticas feitas à atuação do delegado da PF Fábio Alvarez Shor. Eles são acusados de calúnia e difamação.
Carreta fica atravessada em pista e provoca congestionamento na Rodovia Régis Bittencourt,"Acidente aconteceu na altura do km 504 da Rodovia Régis Bittencourt, em Cajati. Motorista foi encaminhado ao Pronto Socorro de Pariquera-Açu (SP).",https://g1.globo.com/sp/santos-regiao/noticia/2024/12/04/carreta-fica-atravessada-em-pista-e-provoca-congestionamento-na-rodovia-regis-bittencourt.ghtml, ✅Clique aqui para seguir o canal do g1 Santos no WhatsApp.
"Paes institui datas para homenagear religiões católica, evangélica e de matriz africana","Pacote de medidas inclui dias para Festa da Dona Maria Mulambo, da Paróquia Santos Anjos e da missionária Frida Vingren.",https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/12/04/paes-institui-datas-para-homenagear-religioes-catolica-evangelica-e-de-matriz-africana.ghtml,
Operação da PM e Sema resgata e devolve à natureza 123 quelônios no município de Prainha,Os animais estavam divididos em duas caixas d'água nos fundos de uma residência.,https://g1.globo.com/pa/santarem-regiao/noticia/2024/12/05/operacao-da-pm-e-sema-resgata-e-devolve-a-natureza-123-quelonios-no-municipio-de-prainha.ghtml, ✅ Clique aqui e siga o canal g1 Santarém e Região no WhatsApp
Estudo aponta que mais de 200 mil registros rurais foram feitos em áreas sensíveis da Amazônia Legal,"Dados apontam que proprietários conseguem fazer o registro rural em terras sobrepostas a terras indígenas, unidades de conservação e terras não destinadas do bioma.",https://g1.globo.com/meio-ambiente/noticia/2024/12/05/estudo-aponta-que-mais-de-200-mil-registros-rurais-foram-feitos-em-areas-sensiveis-da-amazonia-legal.ghtml," ➡️ A sobreposição ocorre quando um proprietário amplia sua propriedade para áreas protegidas, como terras indígenas ou áreas públicas sem destinação. As terras sem destinação são de propriedade da União e recebem esse nome porque ainda não foi definido se serão protegidas ou destinadas a outras finalidades. Apesar disso, essas áreas não podem ser incluídas em propriedades rurais. ➡️ Por exemplo, os cadastros são realizados pelos próprios proprietários e, segundo o estudo, as análises e a fiscalização apresentam falhas que acabam permitindo o uso indevido e declarações fraudulentas, usadas para ocultar desmatamento e invasão de terras indígenas."
"Árvore de grande porte cai e interdita trecho da Avenida Maurílio Biagi, em Ribeirão Preto",Trecho bloqueado fica próximo ao Estádio Santa Cruz. Trânsito foi desviado.,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2024/12/05/arvore-de-grande-porte-cai-e-interdita-trecho-da-avenida-maurilio-biagi-em-ribeirao-preto.ghtml,
Polícias cumprem 12 mandados de prisão e bloqueiam R$ 20 milhões em bens de grupo suspeito de tráfico de drogas em Aracaju,A investigação teve início a partir da desarticulação de um laboratório de manipulação de cocaína em agosto deste ano.,https://g1.globo.com/se/sergipe/noticia/2024/12/05/policias-cumprem-mandados-de-prisao-contra-grupo-criminoso-especializado-no-trafico-de-drogas-em-aracaju.ghtml, ✅ Clique aqui para seguir o canal do g1 SE no WhatsApp
"Castelo inflável gigante furtado de shopping em Mogi Guaçu é encontrado em Sertãozinho, diz proprietário",Brinquedo tem 700 metros quadrados e capacidade para abrigar 50 pessoas de uma vez. Dono da estrutura  afirmou que recebeu denúncia anônima e foi sozinho buscar o objeto.,https://g1.globo.com/sp/campinas-regiao/noticia/2024/12/05/castelo-inflavel-gigante-furtado-de-shopping-em-mogi-guacu-e-encontrado-em-sertaozinho.ghtml,
Polícia encontra 145 quilos de cocaína em carro que foi abandonado com pneu furado em Indaiatuba,Droga estava escondida em sacos pretos dentro do porta-malas. Investigações devem buscar responsável pelo entorpecente.,https://g1.globo.com/sp/campinas-regiao/noticia/2024/12/05/policia-encontra-145-quilos-de-cocaina-em-carro-que-foi-abandonado-com-pneu-furado-em-indaiatuba.ghtml,
Dois motociclistas morrem depois de baterem de frente em avenida de Janaúba,"Acidente ocorreu na noite dessa quarta-feira (04), no bairro Santa Terezinha. Eles foram socorridos para um hospital, mas não resistiram aos ferimentos.",https://g1.globo.com/mg/grande-minas/noticia/2024/12/05/dois-motociclistas-morrem-depois-de-baterem-de-frente-em-avenida-de-janauba.ghtml, 📲Clique aqui para seguir o canal do g1 Grande Minas no WhatsApp
"Rolê no Alto Tietê: humorista Jhordan Matheus e KL Jay, do Racionais MC's, agitam o fim de semana","Programação da região também conta com apresentações de teatro, eventos e exposições.Atrações são gratuitas e pagas para todas as idades.",https://g1.globo.com/sp/mogi-das-cruzes-suzano/noticia/2024/12/05/role-no-alto-tiete-humorista-jhordan-matheus-e-kl-jay-do-racionais-mcs-agitam-o-fim-de-semana.ghtml," ✅ Clique para seguir o canal do g1 Mogi das Cruzes e Suzano no WhatsApp 🎭 Espetáculos🎉 Eventos🎨 Exposições🎤 Shows 🎭 Espetáculos 🗓️ Data: Quinta-feira (5)⌚ Horário: 20h 📍 Local: Sesc Mogi das Cruzes🚩 Endereço: Rua Rogerio Tacola, 118, Socorro, Mogi das Cruzes 💲 Quanto: Gratuito 🗓️ Data: Quinta-feira (5)⌚ Horário: 21h📍 Local: HAHA House🚩 Endereço: Rua Doutor Ricardo Vilela, 1.416, Parque Monte Líbano, Mogi das Cruzes💲 Quanto: A partir de R$ 45🎟️ Ingresso: Compre aqui seu ingresso 🗓️ Data: Sexta-feira (6)⌚ Horário: 20h📍 Local: Galpão Arthur Netto 🚩 Endereço: Rua Rui Barbosa, 248, Centro, Mogi das Cruzes💲 Quanto: Gratuito 🗓️ Data: Sexta feira (6)⌚ Horário: 21h📍 Local: HAHA House🚩 Endereço: Rua Doutor Ricardo Vilela, 1.416, Parque Monte Líbano, Mogi das Cruzes💲 Quanto: A partir de R$ 45🎟️ Ingresso: Compre aqui seu ingresso 🗓️ Data: Sábado (7)⌚ Horário: 17h📍 Local: Espaço Opereta 🚩 Endereço: Rua Doutor Emílio Ribas, 168, Vila Sopreter, Poá💲 Quanto: Gratuito 🗓️ Data: Sábado (7) ⌚ Horário: 16h📍 Local: Sesi Suzano🚩 Endereço: Avenida Senador Roberto Simonsen, 550, Jardim Imperador, Suzano💲 Quanto: Gratuito através de reserva pelo site 🗓️ Data: Sábado (7)⌚ Horário: 16h📍 Local: Sesc Mogi🚩 Endereço: Rua Rogerio Tacola, 118, Socorro, Mogi das Cruzes 💲 Quanto: Gratuito 🗓️ Data: Sábado (7) ⌚ Horário: 19h📍 Local: Sesc Mogi 🚩 Endereço: Rua Rogerio Tacola, 118, Socorro, Mogi das Cruzes 💲 Quanto: A partir de R$ 12🎟️ Ingresso: Compre aqui seu ingresso 🗓️ Data: Sábado (7)⌚ Horário: 19h30📍 Local: Theatro Vasques 🚩 Endereço: Rua Doutor Corrêa, 515, Centro, Mogi das Cruzes 💲 Quanto: A partir de R$ 35 🗓️ Data: Domingo (8)⌚ Horário: 17h📍 Local: Espaço Cultural Opereta🚩 Endereço: Rua Doutor Emílio Ribas, 168, Vila Sopreter, Poá💲 Quanto: Gratuito 🗓️ Data: Domingo (8)⌚ Horário: 10h📍 Local: Sesc Mogi🚩 Endereço: Rua Rogerio Tacola, 118, Socorro, Mogi das Cruzes 💲 Quanto: Gratuito 🗓️ Data: Domingo (8)⌚ Horário: 21h📍 Local: HAHA House🚩 Endereço: Rua Doutor Ricardo Vilela, 1.416, Parque Monte Líbano, Mogi das Cruzes💲 Quanto: A partir de R$ 45🎟️ Ingresso: Compre aqui seu ingresso 🎉 Eventos Dj Artamase e Danilo MC🗓️ Data: Quinta-feira (5)  ⌚ Horário: 13h📍 Local: Estação Cidadania🚩 Endereço: Rua Francisco Sperandio, Cidade Kemel, Ferraz de VasconcelosDanny Breakdance, Pato Grafitti e Moob Grafitti🗓️ Data: Quinta-feira (5) ⌚ Horário: 10h📍 Local: CIC, Centro de Integração da Cidadania🚩 Endereço: Avenida Governador Jânio Quadros, 967, Parque São Francisco, Ferraz de VasconcelosMoob Grafitti, Dj Samuka, Di Breakdance🗓️ Data: Sexta-feira (6)⌚ Horário: 10h📍 Local: CIC, Centro de Integração da Cidadania🚩 Endereço: Avenida Governador Jânio Quadros, 967, Parque São Francisco, Ferraz de VasconcelosDj Paulão e Pato Grafitti🗓️ Data: Sexta-feira (6)⌚ Horário: 10h📍 Local: Centro de Arte e Cultura🚩 Endereço: Avenida Brasil, 966, Sítio Paredão, Ferraz de VasconcelosDj Armatese e Danilo MC🗓️ Data: Sexta-feira (6)⌚ Horário: 13h📍 Local: Estação Cidadania🚩 Endereço: Rua Francisco Sperandio, Cidade Kemel, Ferraz de Vasconcelos 🗓️ Data: Quinta-feira (5)📍 Local: Vila Zizi até Caminho da Torre Saída da Santa Casa🗓️ Data: Sexta-feira (6)📍 Local: Bairro Bela Vista até RosárioSaída da Escola Mestra Henriqueta🗓️ Data: Sábado (7)📍 Local: Centro até Rua Victor WuoSaída da Dona Clarinha 🗓️ Data: Domingo (8)📍 Local: Centro até os arredores da praçaSaída da Prefeitura de Salesópolis e encerramento no Mercadão 🗓️ Data: Quinta-feira (5) e sexta-feira (6)⌚ Horário: 19h📍 Local: Centro Cultural Francisco Carlos Moriconi🚩 Endereço: Rua Benjamin Constant, 682, Centro, Suzano💲 Quanto: Entrada gratuita 🗓️ Data: De quinta-feira (5) até domingo (8)⌚ Horário: A partir das 17h📍 Local: Avenida Cívica, Mogi das Cruzes💲 Quanto: Entrada gratuita 🗓️ Data: Sábado (7)⌚ Horário: 18h📍 Local: Calçadão XV Novembro🚩 Endereço: Avenida Quinze de Novembro, Vila Romanopolis, Ferraz de Vasconcelos💲 Quanto: Entrada gratuita 🗓️ Data: Sábado (7) ⌚ Horário: 20h📍 Local: Balcão do Centro Cultural Castelo Zenker🚩 Endereço: Rua do Castelo, 9, Jardim do Castelo, Ferraz de Vasconcelos💲 Quanto: Entrada gratuita 🗓️ Data: Domingo (8) ⌚ Horário:19h📍 Local: Parque Municipal Max Feffer🚩 Endereço: Avenida Senador Roberto Simonsen, 90, Jardim Imperador, Suzano 💲 Quanto: Entrada gratuita 🗓️ Data: Domingo (8)⌚ Horário: 18h📍 Local: Simpar Mogi das Cruzes 🚩 Endereço: Avenida Saraiva, 311, Vila Nova Cintra, Mogi das Cruzes 💲 Quanto: Entrada gratuita 🗓️ Data: Domingo (8)⌚ Horário: 14h30📍 Local: Theatro Vasques 🚩 Endereço: Rua Doutor Corrêa,515, Centro, Mogi das Cruzes 💲 Quanto: A partir de R$ 17,50 - entradam solidária com + 1 quilo de arroz ou feijão 🗓️ Data: Domingo (8)⌚ Horário: 19h30📍 Local: Praça Fernando Lopes 🚩 Endereço: Avenida da Republica, 297, Centro, Santa Isabel 💲 Quanto: Gratuito 🎨 Exposições 🗓️ Data: até 2 de março⌚ Horário: das 10h às 16h 📍 Local: Sesi Mogi🚩 Endereço: Rua Valmet, 171 , Brás Cubas , Mogi das Cruzes 💲 Quanto: entrada gratuita 🎤 Shows 🗓️ Data: Quinta-feira (5)⌚ Horário: 20h📍 Local: Esquina Joaquina🚩 Endereço: Rua Sebastião Colla, 28, Jardim Rodeio, Mogi das Cruzes💲 Quanto: A partir de R$ 15 🗓️ Data: Sexta-feira (6) ⌚ Horário: 22h📍 Local: Buxixo Bar🚩 Endereço: Avenida Capitão Manoel Rudge, 1708, Mogi das Cruzes💲 Quanto: A partir de R$ 27🎟️ Ingresso: Clique aqui para comprar 🗓️ Data: Sexta-feira (6)⌚ Horário: 22h30📍 Local: Esquina Joaquina🚩 Endereço: Rua Sebastião Colla, 28, Jardim Rodeio, Mogi das Cruzes💲 Quanto: A partir de R$ 15 🗓️ Data: Sexta-feira (6)⌚ Horário: 20h📍 Local: Quintal Secreto🚩 Endereço: Avenida Vereador Narciso Yague Guimarães, Vila Partenio, Mogi das Cruzes 💲 Quanto: R$ 10 até 21h, após R$ 20 🗓️ Data: Sábado (7)⌚ Horário: 20h📍 Local: Quintal Secreto🚩 Endereço: Avenida Vereador Narciso Yague Guimarães, Vila Partenio, Mogi das Cruzes 💲 Quanto: Todos VIP até 21h, após R$ 15 🗓️ Data: Sábado (7)⌚ Horário: 19h📍 Local: Esquina Joaquina🚩 Endereço: Rua Sebastião Colla, 28, Jardim Rodeio, Mogi das Cruzes 💲 Quanto: A partir de R$ 15 🗓️ Data:  Sábado (7)⌚ Horário: 23h📍 Local: Subosso🚩 Endereço:Rua Sebastião Domingues, 60, Parque Monte Libano, Mogi das Cruzes 💲 Quanto: R$30 🗓️ Data: Sábado (7)⌚ Horário: 22h📍 Local: Buxixo🚩 Endereço: Avenida Capitão Manoel Rudge, 1708, Mogi das Cruzes💲 Quanto: A partir de R$ 27🎟️ Ingresso: Clique aqui para comprar 🗓️ Data: Domingo (8)⌚ Horário: 16h📍 Local: Sesc Mogi das Cruzes🚩 Endereço: Rua Rogerio Tacola, 118, Socorro, Mogi das Cruzes💲 Quanto: Gratuito 🗓️ Data: Domingo (8)⌚ Horário: 15h📍 Local: Quintal Secreto🚩 Endereço:  Avenida Vereador Narciso Yague Guimarães, Vila Partenio, Mogi das Cruzes 💲 Quanto: A partir de R$ 15"
PF e Receita Federal cumprem mandados em Uberaba em operação contra venda de aparelhos eletrônicos clandestinos,"Os itens eram vendidos tanto em lojas físicas quanto pela internet, com anúncios nas redes sociais. Mandados foram cumpridos em imóveis residenciais e comerciais ligados a empresas.",https://g1.globo.com/mg/triangulo-mineiro/noticia/2024/12/05/pf-e-receita-federal-cumprem-mandados-em-uberaba-em-operacao-contra-venda-de-aparelhos-eletronicos-clandestinos.ghtml," 🔔 Receba no WhatsApp as notícias do Triângulo e região 📲 Siga o g1 Triângulo no Instagram, Facebook e X"
Tragédia na Serra da Barriga: localização do ônibus impede trabalho da perícia dentro do veículo,"Ônibus se encontra preso pelas extremidades apenas pela vegetação nativa e com grande risco de deslizamento, o que impede a entrada dos peritos no veículo.",https://g1.globo.com/al/alagoas/noticia/2024/12/05/tragedia-na-serra-da-barriga-localizacao-do-onibus-impede-trabalho-da-pericia-dentro-do-veiculo.ghtml,
Suspeitos de criar mais de 40 contas bancárias para aplicar golpes são presos no Amapá,Seis mandados de prisão preventiva foram cumpridos na manhã desta quinta-feira (5). A Polícia Civil já identificou 12 vítimas que tiveram prejuízo em mais de R$ 200 mil.,https://g1.globo.com/ap/amapa/noticia/2024/12/05/suspeitos-de-criar-mais-de-40-contas-bancarias-para-aplicar-golpes-sao-presos-no-amapa.ghtml," ✅ Clique aqui para seguir o canal do g1 AP no WhatsApp 📲 Siga as redes sociais do g1 Amapá e Rede Amazônica: Instagram, Facebook e X (Twitter)📲 Receba no WhatsApp as notícias do g1 Amapá"
Incêndio atinge empresa de reciclagem na Zona Leste de Manaus,"Chamas ainda estão ativas no local na manhã desta quinta-feira (5) e, de acordo com o Corpo de Bombeiros, não houve registro de vítimas.",https://g1.globo.com/am/amazonas/noticia/2024/12/05/incendio-atinge-empresa-de-reciclagem-na-zona-leste-de-manaus.ghtml,
"Mulher é assaltada, derrubada e agredida na Penha; dados do ISP mostram crescimento de 77% nos roubos na área",Caso aconteceu na Rua Curuá. Polícia Civil afirmou que o caso foi registrado pela internet e pediu que a vítima compareça à delegacia para dar mais detalhes.,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/12/05/mulher-e-assaltada-derrubada-e-agredida-na-penha.ghtml,
"VÍDEOS: Bom Dia Rio de quinta, 5 de dezembro de 2024",Assista aos vídeos do telejornal com as notícias do Rio de Janeiro.,https://g1.globo.com/rj/rio-de-janeiro/bom-dia-rio/playlist/videos-bom-dia-rio-de-quinta-5-de-dezembro-de-2024.ghtml,
"Comércio espera aumento de 5% em vendas durante o Natal na Baixada Santista e Vale do Ribeira, diz sindicato",Expectativa do setor foi divulgada pelo Sindicato do Comércio Varejista da Baixada Santista e Vale do Ribeira (Sincomércio-BSVR).,https://g1.globo.com/sp/santos-regiao/noticia/2024/12/05/comercio-espera-aumento-de-5percent-em-vendas-durante-o-natal-na-baixada-santista-e-vale-do-ribeira-diz-sindicato.ghtml, ✅Clique aqui para seguir o canal do g1 Santos no WhatsApp.
Operação da PM e Sema resgata e devolve à natureza 123 quelônios no município de Prainha,Os animais estavam divididos em duas caixas d'água nos fundos de uma residência.,https://g1.globo.com/pa/santarem-regiao/noticia/2024/12/05/operacao-da-pm-e-sema-resgata-e-devolve-a-natureza-123-quelonios-no-municipio-de-prainha.ghtml, ✅ Clique aqui e siga o canal g1 Santarém e Região no WhatsApp
Estudo aponta que mais de 200 mil registros rurais foram feitos em áreas sensíveis da Amazônia Legal,"Dados apontam que proprietários conseguem fazer o registro rural em terras sobrepostas a terras indígenas, unidades de conservação e terras não destinadas do bioma.",https://g1.globo.com/meio-ambiente/noticia/2024/12/05/estudo-aponta-que-mais-de-200-mil-registros-rurais-foram-feitos-em-areas-sensiveis-da-amazonia-legal.ghtml," ➡️ A sobreposição ocorre quando um proprietário amplia sua propriedade para áreas protegidas, como terras indígenas ou áreas públicas sem destinação. As terras sem destinação são de propriedade da União e recebem esse nome porque ainda não foi definido se serão protegidas ou destinadas a outras finalidades. Apesar disso, essas áreas não podem ser incluídas em propriedades rurais. ➡️ Por exemplo, os cadastros são realizados pelos próprios proprietários e, segundo o estudo, as análises e a fiscalização apresentam falhas que acabam permitindo o uso indevido e declarações fraudulentas, usadas para ocultar desmatamento e invasão de terras indígenas."
"Árvore de grande porte cai e interdita trecho da Avenida Maurílio Biagi, em Ribeirão Preto",Trecho bloqueado fica próximo ao Estádio Santa Cruz. Trânsito foi desviado.,https://g1.globo.com/sp/ribeirao-preto-franca/noticia/2024/12/05/arvore-de-grande-porte-cai-e-interdita-trecho-da-avenida-maurilio-biagi-em-ribeirao-preto.ghtml,
Polícias cumprem 12 mandados de prisão e bloqueiam R$ 20 milhões em bens de grupo suspeito de tráfico de drogas em Aracaju,A investigação teve início a partir da desarticulação de um laboratório de manipulação de cocaína em agosto deste ano.,https://g1.globo.com/se/sergipe/noticia/2024/12/05/policias-cumprem-mandados-de-prisao-contra-grupo-criminoso-especializado-no-trafico-de-drogas-em-aracaju.ghtml, ✅ Clique aqui para seguir o canal do g1 SE no WhatsApp
"Castelo inflável gigante furtado de shopping em Mogi Guaçu é encontrado em Sertãozinho, diz proprietário",Brinquedo tem 700 metros quadrados e capacidade para abrigar 50 pessoas de uma vez. Dono da estrutura  afirmou que recebeu denúncia anônima e foi sozinho buscar o objeto.,https://g1.globo.com/sp/campinas-regiao/noticia/2024/12/05/castelo-inflavel-gigante-furtado-de-shopping-em-mogi-guacu-e-encontrado-em-sertaozinho.ghtml,
Polícia encontra 145 quilos de cocaína em carro que foi abandonado com pneu furado em Indaiatuba,Droga estava escondida em sacos pretos dentro do porta-malas. Investigações devem buscar responsável pelo entorpecente.,https://g1.globo.com/sp/campinas-regiao/noticia/2024/12/05/policia-encontra-145-quilos-de-cocaina-em-carro-que-foi-abandonado-com-pneu-furado-em-indaiatuba.ghtml,
Dois motociclistas morrem depois de baterem de frente em avenida de Janaúba,"Acidente ocorreu na noite dessa quarta-feira (04), no bairro Santa Terezinha. Eles foram socorridos para um hospital, mas não resistiram aos ferimentos.",https://g1.globo.com/mg/grande-minas/noticia/2024/12/05/dois-motociclistas-morrem-depois-de-baterem-de-frente-em-avenida-de-janauba.ghtml, 📲Clique aqui para seguir o canal do g1 Grande Minas no WhatsApp
